Annotation Cluster 1	Enrichment Score: 20.436291553479652
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Innate immunity	36	4.993065187239944	7.689682546584173E-18	P01030, P01031, P08649, Q3T0W7, P81187, P08603, Q28085, Q2TBI0, Q95460, Q3SYW2, P00751, Q9I8N6, Q864W0, Q29RU4, P98093, P01027, Q01628, P08174, P01024, Q8SQ74, P01025, P06681, Q9CQW9, Q07014, P04186, P26151, Q60754, Q2UVX4, P06909, Q8WTT0, P12387, P31722, Q2KIV9, Q63514, O19477, P0C0L4	719	610	79990	6.565676372010306	3.4372880983231253E-15	5.728813497205209E-16	1.0898901841476716E-14
GOTERM_BP_DIRECT	GO:0006956~complement activation	15	2.0804438280166435	1.3949720920721202E-15	P01031, P04186, P08649, Q03591, P08603, Q2UVX4, Q3SYW2, P12387, P00751, Q864W0, P01027, P01024, Q8SQ74, P0C0L4, P06681	647	64	67534	24.464113214837713	3.3282265832212943E-12	1.109445868507919E-12	2.5202062658991053E-12
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	20	2.7739251040221915	1.0642653509690238E-10	P02679, P04186, B9A064, P02786, Q03591, P08603, P15814, Q2UVX4, P12799, P06909, P01015, P00751, P12387, P01836, P31722, P01027, Q2KIV9, Q63514, P01024, P0C0L4	672	286	68124	7.089160839160838	4.7146953563448335E-8	6.73527922323558E-9	1.5064874903103487E-7
GOTERM_BP_DIRECT	GO:0045087~innate immune response	31	4.2995839112343965	1.4928987646873922E-9	P01030, P08649, B9A064, Q3T0W7, P15814, Q2TBI0, Q95460, Q6J9G1, Q3SYW2, P01836, Q9I8N6, Q29RU4, P01027, P08174, Q8SQ74, P01025, P06681, Q9CQW9, Q07014, P04186, P26151, Q9UPQ4, Q60754, Q9ULY5, P06909, Q8WTT0, P31722, Q2KIV9, Q63514, O19477, P0C0L4	647	848	67534	3.8157862121256305	3.442618720095325E-6	5.737706096908823E-7	2.6094317595592997E-6

Annotation Cluster 3	Enrichment Score: 13.152560382854361
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Sushi 3	18	2.496532593619972	1.4637847062140252E-19	P04186, Q03591, P81187, P08603, Q9BXR6, Q28085, P06909, P26644, Q09101, Q07968, Q3SYW2, P00751, Q864W0, Q63514, P08174, P05160, P17690, P06681	635	70	67159	27.19599550056243	2.4006069181910016E-16	1.2003034590955008E-16	2.4583769958124037E-16
UP_KEYWORDS	Sushi	22	3.0513176144244105	4.2156050589319055E-19	P04186, Q03591, P81187, P55067, P08603, P14650, Q9BXR6, Q28085, P06909, P26644, Q09101, Q07968, Q3SYW2, P00751, Q864W0, Q29RU4, Q63514, P08174, P05160, P17690, Q8SQ74, P06681	719	148	79990	16.537420591662595	1.8843754613425617E-16	4.710938653356404E-17	5.974949610909608E-16
INTERPRO	IPR000436:Sushi/SCR/CCP	22	3.0513176144244105	7.834866042114348E-19	P04186, Q03591, P81187, P55067, P08603, P14650, Q9BXR6, Q28085, P06909, P26644, Q09101, Q07968, Q3SYW2, P00751, Q864W0, Q29RU4, Q63514, P08174, P05160, P17690, Q8SQ74, P06681	703	149	76330	16.03158085673098	1.1125509779802375E-15	1.1125509779802375E-15	1.2931603820842624E-15
SMART	SM00032:CCP	22	3.0513176144244105	4.698001431106165E-18	P04186, Q03591, P81187, P55067, P08603, P14650, Q9BXR6, Q28085, P06909, P26644, Q09101, Q07968, Q3SYW2, P00751, Q864W0, Q29RU4, Q63514, P08174, P05160, P17690, Q8SQ74, P06681	355	145	33701	14.403535696940263	1.2590643835364522E-15	1.2590643835364522E-15	6.1698713453633335E-15
UP_SEQ_FEATURE	domain:Sushi 2	19	2.6352288488210815	1.422596784267582E-17	P04186, Q03591, P81187, P08603, Q9BXR6, Q28085, P06909, P26644, Q09101, Q07968, Q3SYW2, P00751, Q29RU4, Q864W0, Q63514, P08174, P05160, P17690, P06681	635	107	67159	18.780204577231583	2.3330587261988344E-14	7.776862420662781E-15	2.3892032714329882E-14
UP_SEQ_FEATURE	domain:Sushi 1	18	2.496532593619972	2.6007798953507614E-16	P04186, Q03591, P81187, P08603, Q9BXR6, Q28085, P06909, Q09101, Q07968, Q3SYW2, P00751, Q29RU4, Q864W0, Q63514, P08174, P05160, P17690, P06681	635	106	67159	17.959619670182736	3.6415315207705135E-13	9.103828801926284E-14	3.774758283725532E-13
UP_SEQ_FEATURE	domain:Sushi 4	12	1.6643550624133148	7.421736333291004E-12	Q07968, Q09101, Q03591, P08603, Q28085, Q9BXR6, Q63514, P08174, P17690, P05160, P06909, P26644	635	58	67159	21.881835460222643	1.21716369205771E-8	1.738805321949144E-9	1.246454051084811E-8
UP_SEQ_FEATURE	domain:Sushi 5	9	1.248266296809986	5.37178881949159E-9	Q07968, Q09101, Q03591, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	42	67159	22.663329583802025	8.809694836187099E-6	9.78858814448813E-7	9.021737534808949E-6
UP_SEQ_FEATURE	domain:Sushi 8	7	0.9708737864077669	1.051006034326603E-7	Q07968, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	25	67159	29.613417322834646	1.7235014471062016E-4	1.4363646733794866E-5	1.765127687125556E-4
UP_SEQ_FEATURE	domain:Sushi 7	7	0.9708737864077669	2.1826086452895885E-7	Q07968, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	28	67159	26.44055118110236	3.5788380114043505E-4	2.386290573175298E-5	3.66561121456499E-4
UP_SEQ_FEATURE	domain:Sushi 6	7	0.9708737864077669	2.7300021630484225E-7	Q07968, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	29	67159	25.528808036926417	4.476202040528676E-4	2.6336148249428426E-5	4.5849365816197363E-4

Annotation Cluster 4	Enrichment Score: 9.558815351006169
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Disulfide bond	147	20.388349514563107	2.3340919186840653E-16	P33005, P04114, B9A064, P81187, P08603, P14650, Q28085, Q2TBI0, P02457, B8XY56, O43291, Q1WLP9, Q9I8N6, Q16627, Q91ZX1, Q864W0, P98093, Q8BWF0, P08174, P06681, P10619, Q6V0K7, Q62928, P04186, P98165, P01882, Q03591, Q9R182, P26824, Q6UXC1, Q28072, P11941, P04233, P08169, A1L1V4, A6QPN6, O19477, P14222, Q02445, O75829, Q86XS5, O89051, P55067, Q6P1C6, Q6B4U9, P97468, P09623, Q95460, Q29448, Q9EP73, Q29RU4, Q3UZZ4, Q60943, Q9UHC6, P78556, Q2UVX4, Q60754, Q5R412, O93449, Q09101, P01015, Q8WTT0, P35382, Q2WEN9, Q62469, P0C0L4, P01030, P01031, O70460, P08649, P53690, Q5R5B6, Q5EA85, A5HAK0, Q07968, P60509, O42197, P55906, P13609, P40259, A9QWP9, P01027, Q5R811, P97583, P01024, P01025, P02679, Q5E968, A0MSX9, P02786, Q01151, P26151, Q60675, Q9BXR6, Q63ZW2, Q9ULY5, Q70I47, P05107, P23576, Q3LRP1, P02701, P31722, P56159, Q99969, Q5ZJF4, Q8HY81, P25116, P17690, Q63198, Q29RY7, Q2QLE0, Q8MJS1, Q7Z4H4, O73872, O42204, P29279, P15814, P12799, P48960, O89093, P26644, D3YXG0, Q3SYW2, P00751, P01836, P19637, P21188, O46427, P05160, Q8SQ74, Q8VEJ3, P17634, A4IG32, O08565, Q9NR34, Q924C5, Q91590, Q3ZCJ8, P18468, P06909, O93484, P12387, O15393, Q75ZP3, Q2KIV9, Q63514, P35846	719	8085	79990	2.022758882286003	9.9253938401489E-14	1.099120794378905E-14	3.1086244689504383E-13
UP_KEYWORDS	Secreted	99	13.730929264909847	5.0345164015446175E-15	P04114, Q3MHZ8, B9A064, P81187, P08603, Q28085, Q2TBI0, B8XY56, P02457, Q16627, P98093, Q864W0, P08174, P95493, P06681, P04186, P01882, Q03591, Q9R182, Q76B49, P11941, Q99674, A1L1V4, A6QPN6, P67934, P14222, P0DKX7, Q02445, Q86XS5, O75829, O89051, P51655, P55067, Q95460, Q29RU4, Q3UZZ4, Q13790, P50450, P78556, Q2UVX4, O93449, Q09101, P01015, Q2WEN9, P0C0L4, Q7Z5L3, P01030, P01031, O70460, P08649, A5HAK0, Q1LUM3, Q07968, O42197, P55906, Q9BZM1, P13609, A9QWP9, P01027, P01024, P01025, P02679, P02786, Q60675, Q9BXR6, Q70I47, P02701, P31722, P0DMT8, Q99969, P17690, Q29RY7, Q7Z4H4, P29279, P15814, P12799, P48960, O89093, P26644, Q3SYW2, P00751, P19637, P05160, Q8SQ74, Q8VEJ3, P17634, Q8NRS1, P06909, P62937, P12387, O93484, O15393, Q6UXH0, Q75ZP3, Q2KIV9, Q3V3I5, P35846, Q63514, Q5QT17	719	4642	79990	2.3726674093165205	2.2332136140335024E-12	2.233768725545815E-13	7.083222897108499E-12
UP_SEQ_FEATURE	disulfide bond	111	15.39528432732316	7.338809259233995E-12	P04114, P81187, P08603, P14650, Q28085, O43291, Q1WLP9, Q16627, Q9I8N6, Q91ZX1, Q864W0, P98093, Q8BWF0, P08174, P06681, P10619, Q62928, Q6V0K7, P04186, P98165, P01882, Q03591, Q9R182, P26824, Q6UXC1, Q28072, P11941, P04233, P08169, O19477, P14222, Q02445, Q86XS5, O75829, P55067, Q6P1C6, P97468, Q95460, P09623, Q9EP73, Q29RU4, Q3UZZ4, Q9UHC6, P78556, Q2UVX4, Q60754, Q5R412, Q09101, Q8WTT0, Q2WEN9, P35382, Q62469, P0C0L4, P01030, P01031, O70460, P08649, P53690, Q5R5B6, Q5EA85, Q07968, P13609, P40259, A9QWP9, P01027, P97583, P01024, P02679, Q5E968, P02786, Q01151, P26151, Q60675, Q9BXR6, Q70I47, Q9ULY5, P05107, P23576, P02701, P31722, P56159, Q5ZJF4, Q8HY81, P25116, P17690, Q63198, O73872, Q7Z4H4, P29279, P15814, P12799, P48960, O89093, P26644, Q3SYW2, P00751, P19637, P21188, O46427, P05160, Q8VEJ3, P17634, Q924C5, Q91590, Q3ZCJ8, P18468, P06909, P12387, O15393, Q2KIV9, Q63514	635	5942	67159	1.9756992131284836	1.2035625718276322E-8	2.0059376382164373E-9	1.2325263032408884E-8
UP_KEYWORDS	Signal	153	21.220527045769764	9.9952889250172E-9	P33005, P56113, P70691, P04114, B9A064, P81187, P08603, Q24292, P14650, Q28085, Q2TBI0, Q6DH46, P02457, B8XY56, O43291, Q9I8N6, Q16627, Q864W0, P08174, P06681, P95493, P10619, Q6V0K7, P98165, P04186, Q03591, Q9R182, P26824, Q6UXC1, Q28072, Q66H52, P11941, P08169, A1L1V4, Q99674, A6QPN6, O19477, P14222, P67934, Q02445, Q86XS5, P51655, P55067, Q6P1C6, Q95460, P30042, Q9FKK7, Q9EP73, Q29RU4, Q3UZZ4, Q13790, Q60943, Q9UHC6, O75489, P50450, P78556, Q2UVX4, Q5R412, P21953, O93449, Q09101, P01015, P31937, P31579, Q2WEN9, Q62469, P0C0L4, Q7Z5L3, P01031, O70460, P08649, Q5RBH2, P53690, Q5R5B6, Q5EA85, A5HAK0, Q07968, Q1LUM3, O42197, Q9BZM1, P55906, P13609, P40259, A9QWP9, P01027, P01024, P01025, P02679, Q5E968, A0MSX9, Q01151, P26151, Q60675, Q9BXR6, Q70I47, P05107, P23576, P02701, Q3LRP1, P31722, P0DMT8, P56159, Q99969, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q63198, Q29RY7, Q2QLE0, Q71SY6, Q8MJS1, Q7Z4H4, P29279, P15814, Q9ER41, P12799, P48960, O89093, P26644, D3YXG0, O95479, Q3SYW2, P00751, P19637, P05166, Q4R8S6, Q9NR28, O46427, P05160, Q8SQ74, Q8VEJ3, P17634, Q63HM2, Q91590, Q7ZVE6, O94537, Q3ZCJ8, P18468, P06909, P06731, P13731, O93484, P12387, Q6UXH0, Q9UNW1, Q75ZP3, Q2KIV9, Q63514, P35846, Q3V3I5, Q5QT17	719	10806	79990	1.5751911895647528	4.467884192949079E-6	3.191352472287079E-7	1.4166731210352168E-5
UP_SEQ_FEATURE	signal peptide	127	17.614424410540916	2.9354524692554017E-8	P33005, P56113, P70691, P04114, P81187, P08603, Q24292, P14650, Q28085, Q2TBI0, Q6DH46, P02457, O43291, Q9I8N6, Q16627, Q864W0, P08174, P06681, P95493, P10619, Q6V0K7, P04186, P98165, Q03591, Q9R182, P26824, Q6UXC1, Q28072, Q66H52, P11941, P08169, Q99674, O19477, P14222, Q02445, Q86XS5, P51655, P55067, Q6P1C6, Q95460, Q9EP73, Q29RU4, Q3UZZ4, Q13790, Q60943, Q9UHC6, P50450, P78556, Q2UVX4, Q5R412, Q09101, P01015, P31579, Q2WEN9, Q62469, P0C0L4, Q7Z5L3, P01031, O70460, P08649, P53690, Q5R5B6, Q5EA85, Q07968, Q9BZM1, P13609, P40259, A9QWP9, P01027, P01024, P02679, Q5E968, A0MSX9, Q01151, P26151, Q60675, Q9BXR6, Q70I47, P05107, P23576, P02701, P31722, P56159, Q99969, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q63198, Q29RY7, Q2QLE0, Q71SY6, Q8MJS1, Q7Z4H4, P29279, P15814, P12799, Q9ER41, P48960, O89093, P26644, O95479, Q3SYW2, P00751, P19637, O46427, P05160, Q8VEJ3, P17634, Q91590, Q7ZVE6, O94537, Q3ZCJ8, P18468, P06909, P06731, P13731, O93484, P12387, Q6UXH0, Q9UNW1, Q2KIV9, Q63514, P35846, Q3V3I5, Q5QT17	635	8232	67159	1.6316569484936834	4.814026243471492E-5	4.814130533437044E-6	4.9299921778267475E-5
UP_KEYWORDS	Glycoprotein	163	22.607489597780862	7.70961277749056E-8	P33005, P70691, P04114, P81187, P08603, Q24292, P14650, Q5NVR2, Q28085, Q2TBI0, Q6DH46, Q5SPF7, P02457, B8XY56, O43291, Q1WLP9, Q9I8N6, Q16627, Q91ZX1, Q864W0, P98093, P08174, P06681, P10619, Q6V0K7, Q62928, P98165, P04186, P01882, Q03591, Q9R182, Q76B49, P26824, Q6UXC1, Q28072, P04233, P08169, A1L1V4, Q06466, A6QPN6, O19477, P14222, Q02445, O75829, Q86XS5, O89051, P51655, P55067, Q6P1C6, O76082, Q99J59, P97468, Q9UBJ2, Q95460, Q03265, Q9EP73, Q29RU4, Q3UZZ4, P21447, Q13790, Q60943, Q9UHC6, Q8QFV0, P50450, Q60754, Q2UVX4, Q5R412, O93449, Q09101, P01015, Q8WTT0, P31579, Q2WEN9, Q62469, P0C0L4, Q9JK41, P01030, P01031, O70460, P08649, Q5SPB1, Q5EA85, Q1LWC2, Q6P7G9, P56404, Q07968, Q1LUM3, Q9QZC1, P60509, P13609, P40259, P01027, P97583, P01024, P01025, Q9NZ01, P02679, Q5E968, A0MSX9, P02786, Q01151, Q12275, P26151, P35576, Q60675, Q9BXR6, Q9ULY5, P05107, P23576, P02701, Q3LRP1, P56159, Q9UTL4, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q9Y5S1, Q63198, Q29RY7, Q2QLE0, Q9DBM0, Q8MJS1, O42204, P29279, P12799, Q9ER41, P48960, P26644, P19397, O95479, Q3SYW2, P00751, O54905, P19637, P21188, Q7ZVS9, O46427, P05160, Q8SQ74, P17634, Q63HM2, O08565, Q9NR34, Q6PC64, Q7ZVE6, Q3ZCJ8, P18468, P06909, P15999, P06731, P62937, P13731, O93484, P12387, O15393, P34711, Q9UNW1, Q2KIV9, Q63514, P35846, Q5QT17	719	12099	79990	1.4988043127278303	3.446137665497062E-5	1.914552081760945E-6	1.0927144230565844E-4
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	141	19.55617198335645	1.2583986604067845E-7	P33005, P70691, P04114, P81187, P08603, Q24292, P14650, Q28085, Q2TBI0, Q6DH46, Q5SPF7, P02457, O43291, Q1WLP9, Q9I8N6, Q91ZX1, Q864W0, P98093, P08174, P06681, P10619, Q62928, Q6V0K7, P04186, P98165, P01882, Q03591, Q9R182, Q76B49, P26824, Q6UXC1, Q28072, P04233, P08169, Q06466, O19477, P14222, Q02445, O75829, Q86XS5, O89051, P51655, P55067, Q6P1C6, O76082, Q99J59, P97468, Q9UBJ2, Q95460, Q9EP73, Q29RU4, Q3UZZ4, P21447, Q13509, Q60943, Q9UHC6, Q8QFV0, P50450, Q2UVX4, Q60754, Q5R412, Q09101, P01015, Q8WTT0, P31579, Q2WEN9, Q62469, P0C0L4, Q9JK41, P01030, P01031, O70460, P08649, Q5SPB1, Q5EA85, P56404, Q6P7G9, Q07968, P40259, P01027, P97583, P01024, Q9NZ01, P02679, Q5E968, A0MSX9, P02786, Q01151, Q12275, P26151, P35576, Q60675, Q9BXR6, Q9ULY5, P05107, P23576, P02701, P56159, Q9UTL4, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q9Y5S1, Q63198, Q29RY7, Q2QLE0, Q9DBM0, Q8MJS1, O42204, P29279, P12799, Q9ER41, P48960, P26644, P19397, O95479, Q3SYW2, P00751, O54905, P19637, P21188, O46427, P05160, P17634, Q63HM2, Q9NR34, Q7ZVE6, Q3ZCJ8, P18468, P06909, P06731, P13731, O93484, P12387, O15393, Q9UNW1, Q63514, P35846, Q5QT17	635	9680	67159	1.540544510965055	2.0635609901209495E-4	1.4741133731344114E-5	2.113435966233368E-4
GOTERM_CC_DIRECT	GO:0005576~extracellular region	72	9.986130374479888	1.3786520107236095E-6	P01031, P33005, P08649, P04114, Q3MHZ8, P81187, P08603, Q28085, A5HAK0, Q07968, Q1LUM3, O42197, Q9BZM1, O43291, B8XY56, Q16627, P13609, Q864W0, P01027, P08174, P01024, P06681, P95493, P02679, P04186, P02786, P01882, Q9R182, Q60675, Q9BXR6, Q70I47, P02701, Q99674, P31722, A1L1V4, A6QPN6, Q99969, P67934, P14222, P25116, P17690, Q02445, P0DKX7, Q86XS5, O89051, P51655, Q7Z4H4, P29279, O89093, Q95460, D3YXG0, Q3SYW2, P00751, Q29RU4, P05160, Q8SQ74, Q3UZZ4, Q8VEJ3, Q13790, Q8NRS1, P78556, P06909, Q09101, P62937, Q6UXH0, Q75ZP3, Q63514, Q3V3I5, P35846, P0C0L4, Q5QT17, Q7Z5L3	672	3993	68124	1.8279489105935385	6.105567960715819E-4	6.785805995712657E-5	0.0019514899397110597

Annotation Cluster 5	Enrichment Score: 7.99324924620349
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	15	2.0804438280166435	1.2754396370174387E-18	P01031, P04186, P81187, P08603, Q9BXR6, Q28085, Q2UVX4, P06909, P12387, P00751, P98093, Q864W0, P01027, P01024, P01025	647	41	67534	38.1878840426735	2.9411638029622137E-15	2.9411638029622137E-15	2.229335792250934E-15
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	21	2.912621359223301	1.839308556177471E-18	P01030, P01031, P08649, B9A064, P15814, Q2UVX4, Q3SYW2, P12387, P01836, P31722, P98093, Q29RU4, P01027, Q2KIV9, Q63514, P08174, P01024, P0C0L4, Q8SQ74, P01025, P06681	647	130	67534	16.861419569611222	4.241445530545248E-15	2.120722765272624E-15	3.214919999560716E-15
UP_KEYWORDS	Complement pathway	18	2.496532593619972	4.328387088224635E-18	P01030, P01031, P08649, Q2UVX4, Q3SYW2, P12387, P31722, P98093, Q29RU4, P01027, Q2KIV9, Q63514, P08174, P01024, P0C0L4, Q8SQ74, P01025, P06681	719	88	79990	22.756037425717537	1.934789028436412E-15	3.869578056872824E-16	6.134800197627266E-15
UP_KEYWORDS	Complement alternate pathway	14	1.9417475728155338	2.087677828802843E-17	P01031, P04186, P81187, P08603, Q28085, Q2UVX4, P06909, P12387, P00751, P98093, Q864W0, P01027, P01024, P01025	719	40	79990	38.93810848400556	9.331919894748709E-15	1.1664899868435886E-15	2.9589512434237853E-14
INTERPRO	IPR018081:Anaphylatoxin	10	1.3869625520110958	8.556101053633625E-16	P01030, P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	14	76330	77.55537492379597	1.2612133559741778E-12	6.306066779870889E-13	1.4654943925052066E-12
